"director_id","genre","prob"
"3168","Drama","0.235294"
"3168","Romance","0.117647"
"3168","Western","0.0588235"
"3169","Adventure","0.133333"
"3169","Comedy","0.133333"
"3169","Drama","0.733333"
"3169","Musical","0.0666667"
"3169","Romance","0.666667"
"3169","War","0.0666667"
"3171","Crime","1"
"3171","Horror","1"
"3172","Documentary","1"
"3172","Short","1"
"3173","Comedy","1"
"3173","Drama","1"
"3174","Comedy","0.5"
"3174","Drama","1"
"3175","Documentary","0.5"
"3175","Short","1"
"3176","Drama","1"
"3176","Romance","1"
"3178","Documentary","1"
"3179","Comedy","0.5"
"3179","Music","0.5"
"3181","Comedy","0.5"
"3181","Crime","0.166667"
"3181","Documentary","1"
"3181","Short","0.5"
"3182","Crime","0.5"
"3182","Thriller","1"
"3183","Short","1"
"3186","Action","0.2"
"3186","Comedy","0.3"
"3186","Crime","0.2"
"3186","Drama","0.4"
"3186","Family","0.1"
"3186","Romance","0.2"
"3186","Thriller","0.1"
"3188","Comedy","1"
"3191","Short","1"
"3192","Animation","1"
"3192","Short","1"
"3193","Action","0.0285714"
"3193","Comedy","0.257143"
"3193","Documentary","0.0571429"
"3193","Drama","0.657143"
"3193","Music","0.0285714"
"3193","Musical","0.0857143"
"3193","Mystery","0.0285714"
"3193","Romance","0.0571429"
"3193","Short","0.0857143"
"3193","Thriller","0.0285714"
"3193","War","0.2"
"3194","Action","0.666667"
"3194","Comedy","0.333333"
"3194","Crime","0.333333"
"3194","Drama","0.666667"
"3194","Family","0.333333"
"3194","Musical","0.333333"
"3194","Thriller","0.333333"
"3195","Comedy","1"
"3198","Comedy","1"
"3200","Drama","1"
"3201","Horror","1"
"3202","Drama","0.5"
"3202","Short","1"
"3203","Documentary","0.133333"
"3203","Drama","0.6"
"3203","Fantasy","0.0666667"
"3203","Music","0.0666667"
"3203","Romance","0.0666667"
"3203","Short","0.333333"
"3203","Thriller","0.0666667"
"3205","Drama","0.5"
"3205","Family","0.25"
"3205","Mystery","0.25"
"3207","Comedy","0.5"
"3207","Drama","0.5"
"3207","Short","0.5"
"3208","Drama","0.5"
"3208","Fantasy","0.5"
"3208","Romance","0.5"
"3210","Comedy","1"
"3211","Short","1"
"3212","Short","1"
"3213","Comedy","0.2"
"3213","Documentary","0.2"
"3213","Drama","0.6"
"3213","Romance","0.2"
"3213","Short","0.6"
"3215","Comedy","1"
"3216","Comedy","0.142857"
"3216","Drama","0.285714"
"3216","Horror","0.571429"
"3216","Romance","0.285714"
"3216","Sci-Fi","0.142857"
"3216","Thriller","0.142857"
"3218","Drama","1"
"3218","Short","1"
"3220","Comedy","0.666667"
"3220","Drama","0.333333"
"3220","Romance","0.333333"
"3220","Short","0.333333"
"3222","Short","1"
"3223","Comedy","1"
"3223","Short","1"
"3225","Comedy","0.571429"
"3225","Crime","0.142857"
"3225","Documentary","0.142857"
"3225","Drama","0.142857"
"3225","Family","0.142857"
"3225","Horror","0.142857"
"3225","Mystery","0.142857"
"3225","Short","0.428571"
"3225","War","0.142857"
"3226","Drama","0.666667"
"3226","Short","1"
"3226","War","0.333333"
"3227","Animation","1"
"3227","Short","1"
"3229","Documentary","1"
"3231","Comedy","0.666667"
"3231","Drama","0.555556"
"3231","Romance","0.111111"
"3231","Thriller","0.111111"
"3231","War","0.111111"
"3232","Documentary","0.111111"
"3232","Drama","0.333333"
"3232","Horror","0.111111"
"3232","Mystery","0.111111"
"3232","Short","0.333333"
"3232","War","0.222222"
"3233","Short","1"
"3234","Documentary","1"
"3234","Short","1"
"3235","Drama","1"
"3235","Short","1"
"3236","Comedy","1"
"3236","Short","1"
"3237","Drama","1"
"3238","Action","1"
"3238","Adventure","1"
"3238","Animation","1"
"3238","Fantasy","1"
"3239","Comedy","1"
"3239","Drama","1"
"3240","Adventure","0.666667"
"3240","Comedy","0.666667"
"3241","Action","0.416667"
"3241","Adventure","0.583333"
"3241","Comedy","0.125"
"3241","Crime","0.0416667"
"3241","Drama","0.166667"
"3241","Romance","0.0416667"
"3241","Sci-Fi","0.0416667"
"3241","Thriller","0.0833333"
"3241","Western","0.125"
"3244","Comedy","1"
"3245","Documentary","0.5"
"3245","Drama","0.5"
"3247","Drama","1"
"3248","Comedy","0.5"
"3248","Crime","0.5"
"3248","Mystery","0.5"
"3248","Short","0.5"
"3248","Thriller","1"
"3249","Animation","0.857143"
"3249","Comedy","0.285714"
"3249","Drama","0.285714"
"3249","Family","0.285714"
"3249","Fantasy","0.142857"
"3249","Mystery","0.142857"
"3249","Short","0.428571"
"3250","Documentary","1"
"3251","Drama","1"
"3251","Romance","0.5"
"3252","Crime","0.5"
"3252","Drama","0.5"
"3252","Romance","0.5"
"3253","Short","1"
"3254","Music","1"
"3255","Action","1"
"3255","Adventure","1"
"3257","Drama","1"
"3258","Short","1"
"3259","Action","1"
"3259","Drama","1"
"3260","Action","1"
"3260","Drama","1"
"3261","Short","1"
"3262","Comedy","0.5"
"3262","Drama","0.5"
"3262","Musical","0.5"
"3262","Romance","1"
"3263","Short","1"
"3264","Animation","1"
"3264","Short","1"
"3265","Comedy","1"
"3265","Short","1"
"3266","Documentary","1"
"3266","Short","1"
"3267","Comedy","0.25"
"3267","Crime","0.25"
"3267","Drama","0.25"
"3267","Romance","0.5"
"3268","Action","0.333333"
"3268","Adventure","0.333333"
"3268","Crime","0.333333"
"3268","Drama","0.333333"
"3268","Romance","0.333333"
"3268","Thriller","0.333333"
"3270","Animation","1"
"3271","Short","1"
"3272","Drama","1"
"3273","Documentary","1"
"3274","Drama","1"
"3274","Short","1"
"3275","Drama","1"
"3276","Comedy","1"
"3276","Drama","1"
"3277","Short","1"
"3279","Comedy","1"
"3279","Crime","1"
"3279","Thriller","1"
"3280","Comedy","1"
"3280","Drama","1"
"3280","Family","1"
"3280","Musical","1"
"3280","Romance","1"
"3280","Western","1"
"3281","Crime","1"
"3281","Drama","1"
"3281","Thriller","1"
"3282","Drama","1"
"3282","Short","1"
"3284","Short","1"
"3285","Animation","1"
"3285","Comedy","1"
"3285","Short","1"
"3286","Horror","1"
"3287","Documentary","0.666667"
"3287","Music","1"
"3288","Fantasy","1"
"3288","Horror","1"
"3288","Short","1"
"3289","Documentary","1"
"3291","Animation","0.666667"
"3291","Short","1"
"3292","Documentary","1"
"3292","Short","1"
"3293","Short","1"
"3293","Thriller","1"
"3294","Action","0.333333"
"3294","Comedy","0.333333"
"3294","Drama","1"
"3294","Western","0.333333"
"3296","Sci-Fi","1"
"3296","Short","1"
"3297","Comedy","1"
"3299","Documentary","0.5"
"3299","Drama","1"
"3299","Short","1"
"3301","Short","1"
"3302","Comedy","1"
"3304","Documentary","1"
"3305","Comedy","1"
"3307","Documentary","1"
"3308","Documentary","1"
"3309","Documentary","1"
"3309","Short","1"
"3310","Short","1"
"3311","Documentary","1"
"3316","Comedy","0.666667"
"3316","Drama","0.666667"
"3316","Short","0.333333"
"3317","Documentary","0.333333"
"3317","Short","1"
"3318","Animation","1"
"3321","Documentary","1"
"3325","Action","0.0909091"
"3325","Adventure","0.0909091"
"3325","Drama","0.818182"
"3325","Horror","0.0909091"
"3325","Musical","0.181818"
"3325","Romance","0.181818"
"3325","Thriller","0.0909091"
"3325","War","0.272727"
"3325","Western","0.0909091"
"3326","Drama","1"
"3326","Short","1"
"3327","Short","1"
"3328","Drama","1"
"3329","Adventure","1"
"3329","Horror","1"
"3329","Mystery","1"
"3330","Short","1"
"3332","Action","1"
"3332","Drama","1"
"3333","Adventure","0.125"
"3333","Comedy","0.125"
"3333","Crime","0.125"
"3333","Drama","0.875"
"3333","Horror","0.125"
"3333","Mystery","0.125"
"3333","War","0.125"
"3335","Short","1"
"3336","Music","1"
"3339","Drama","1"
"3340","Action","1"
"3340","Drama","1"
"3341","Drama","1"
"3341","Short","1"
"3342","Action","0.25"
"3342","Drama","0.75"
"3342","Romance","0.25"
"3342","War","0.25"
"3344","Drama","1"
"3344","Short","1"
"3345","Documentary","1"
"3345","Short","1"
"3346","Short","1"
"3347","Comedy","0.133333"
"3347","Documentary","0.133333"
"3347","Drama","0.0666667"
"3347","Romance","0.0666667"
"3347","Short","0.933333"
"3348","Animation","0.8"
"3348","Comedy","0.4"
"3348","Short","0.9"
"3349","Documentary","1"
"3349","Short","0.5"
"3351","Drama","1"
"3352","Documentary","0.5"
"3352","Short","1"
"3353","Documentary","1"
"3353","Short","1"
"3355","Comedy","1"
"3355","Short","1"
"3357","Animation","0.75"
"3357","Documentary","0.25"
"3357","Musical","0.25"
"3357","Short","0.75"
"3358","Animation","1"
"3358","Short","1"
"3359","Drama","1"
"3359","Short","1"
"3360","Action","0.333333"
"3360","Comedy","0.666667"
"3360","Drama","0.666667"
"3360","Romance","0.666667"
"3361","Drama","1"
"3362","Documentary","0.818182"
"3362","Drama","0.0909091"
"3362","Short","0.454545"
"3363","Crime","0.25"
"3363","Drama","0.75"
"3363","Short","0.25"
"3363","Thriller","0.25"
"3364","Comedy","1"
"3365","Documentary","1"
"3365","Short","0.75"
"3366","Documentary","0.5"
"3366","Drama","0.5"
"3366","Music","0.5"
"3366","Short","0.5"
"3366","War","0.5"
"3368","Comedy","0.625"
"3368","Drama","0.375"
"3369","Animation","1"
"3369","Family","1"
"3369","Short","1"
"3370","Documentary","1"
"3372","Drama","0.5"
"3372","Short","0.5"
"3372","War","0.5"
"3373","Action","0.0277778"
"3373","Adventure","0.0833333"
"3373","Comedy","0.0555556"
"3373","Crime","0.111111"
"3373","Documentary","0.0277778"
"3373","Drama","0.5"
"3373","Film-Noir","0.0555556"
"3373","Horror","0.0277778"
"3373","Musical","0.25"
"3373","Mystery","0.0833333"
"3373","Romance","0.111111"
"3373","Sci-Fi","0.0277778"
"3373","Short","0.0277778"
"3373","War","0.0833333"
"3374","Comedy","1"
"3374","Drama","1"
"3375","Documentary","1"
"3376","Drama","1"
"3379","Documentary","1"
"3381","Drama","0.5"
"3381","Short","0.5"
"3383","Documentary","1"
"3385","Short","1"
"3387","Short","1"
"3388","Documentary","1"
"3389","Action","0.0588235"
"3389","Adventure","0.0588235"
"3389","Comedy","0.0588235"
"3389","Crime","0.117647"
"3389","Drama","0.882353"
"3389","Family","0.0588235"
"3389","Mystery","0.0588235"
"3389","Romance","0.352941"
"3389","Thriller","0.117647"
"3389","War","0.0588235"
"3390","Comedy","0.0384615"
"3390","Drama","0.269231"
"3390","Mystery","0.0192308"
"3390","Romance","0.0192308"
"3390","Short","0.846154"
"3390","Thriller","0.0192308"
"3392","Comedy","1"
"3392","Short","1"
"3393","Comedy","0.333333"
"3393","Crime","0.333333"
"3393","Drama","0.666667"
"3393","Short","0.333333"
"3394","Documentary","0.5"
"3394","Short","1"
"3394","War","0.5"
"3395","Comedy","0.5"
"3395","Romance","1"
"3396","Documentary","1"
"3397","Short","1"
"3398","Short","1"
"3400","Documentary","1"
"3401","Short","1"
"3403","Drama","0.6"
"3403","Short","0.4"
"3404","Documentary","1"
"3404","Short","0.666667"
"3405","Action","0.5"
"3405","Comedy","0.5"
"3406","Short","1"
"3407","Action","0.0833333"
"3407","Adventure","0.0833333"
"3407","Comedy","0.0833333"
"3407","Crime","0.25"
"3407","Drama","0.166667"
"3407","Horror","0.5"
"3407","Sci-Fi","0.0833333"
"3407","Thriller","0.166667"
"3408","Comedy","0.428571"
"3408","Documentary","0.285714"
"3408","Drama","0.142857"
"3408","Short","0.142857"
"3409","Drama","1"
"3409","Short","1"
"3412","Comedy","0.5"
"3412","Short","0.5"
"3414","Drama","1"
"3415","Documentary","1"
"3415","Short","1"
"3416","Short","1"
"3417","Crime","0.5"
"3417","Drama","0.5"
"3417","Horror","0.5"
"3417","Mystery","0.5"
"3417","Thriller","0.5"
"3418","Comedy","1"
"3418","Short","1"
"3419","Short","1"
"3420","Comedy","1"
"3420","Short","1"
"3421","Documentary","1"
"3424","Adventure","1"
"3425","Comedy","0.666667"
"3425","Drama","0.666667"
"3425","Mystery","0.333333"
"3425","Romance","0.333333"
"3426","Action","0.5"
"3426","Comedy","1"
"3426","Drama","0.5"
"3426","Sci-Fi","0.5"
"3427","Documentary","1"
"3428","Comedy","1"
"3428","Drama","0.5"
"3428","Short","0.25"
"3430","Documentary","1"
"3430","Short","1"
"3431","Action","0.4"
"3431","Adventure","0.2"
"3431","Comedy","0.8"
"3431","Drama","0.2"
"3431","Family","0.2"
"3431","Horror","0.4"
"3431","Romance","0.4"
"3431","Sci-Fi","0.8"
"3431","Short","0.8"
"3431","Thriller","0.2"
"3432","Adventure","1"
"3432","Comedy","1"
"3432","Horror","1"
"3433","Short","1"
"3434","Documentary","0.666667"
"3434","Short","1"
"3435","Drama","1"
"3435","Fantasy","1"
"3435","Sci-Fi","1"
"3436","Family","1"
"3436","Sci-Fi","1"
"3437","Short","1"
"3438","Comedy","1"
"3438","Drama","0.5"
"3438","Mystery","0.5"
"3439","Animation","1"
"3439","Short","1"
"3440","Comedy","1"
"3440","Sci-Fi","0.333333"
"3440","Short","0.333333"
"3441","Animation","1"
"3441","Short","1"
"3442","Action","0.333333"
"3442","Adventure","0.111111"
"3442","Comedy","0.111111"
"3442","Crime","0.111111"
"3442","Drama","0.111111"
"3442","Horror","0.222222"
"3442","Mystery","0.111111"
"3442","Sci-Fi","0.333333"
"3442","Thriller","0.111111"
"3447","Action","0.5"
"3447","Comedy","0.5"
"3447","Short","0.5"
"3448","Documentary","1"
"3449","Documentary","1"
"3450","Action","0.04"
"3450","Adventure","0.04"
"3450","Comedy","0.52"
"3450","Drama","0.56"
"3450","Fantasy","0.04"
"3450","Musical","0.04"
"3450","Romance","0.08"
"3450","Thriller","0.04"
"3451","Animation","0.25"
"3451","Documentary","0.25"
"3451","Sci-Fi","0.25"
"3451","Short","0.75"
"3452","Drama","1"
"3452","Short","1"
"3454","Documentary","1"
"3454","Short","1"
"3456","Western","1"
"3457","Comedy","1"
"3459","Comedy","1"
"3459","Crime","1"
"3459","Family","1"
"3460","Musical","1"
"3461","Crime","0.4"
"3461","Drama","0.4"
"3461","Horror","0.4"
"3461","Mystery","0.2"
"3461","Thriller","0.2"
"3462","Drama","1"
"3462","Family","1"
"3462","Romance","1"
"3463","Comedy","0.4"
"3463","Crime","0.4"
"3463","Documentary","0.2"
"3463","Drama","0.4"
"3463","Music","0.2"
"3464","Action","1"
"3464","Adventure","1"
"3464","Crime","1"
"3465","Documentary","0.2"
"3465","Drama","0.2"
"3465","Horror","0.4"
"3465","Thriller","0.2"
"3467","Action","1"
"3467","Drama","1"
"3468","Action","0.5"
"3468","Crime","0.5"
"3468","Drama","1"
"3468","Musical","0.5"
"3469","Documentary","0.5"
"3469","Horror","0.75"
"3469","Mystery","0.25"
"3469","Short","0.25"
"3469","Thriller","0.75"
"3469","Western","0.25"
"3471","Crime","0.5"
"3471","Drama","0.5"
"3474","Action","0.166667"
"3474","Comedy","0.333333"
"3474","Crime","0.166667"
"3474","Drama","0.5"
"3474","Romance","0.166667"
"3474","Sci-Fi","0.166667"
"3474","Short","0.166667"
"3474","Thriller","0.333333"
"3475","Comedy","1"
"3475","Romance","1"
"3477","Comedy","0.6"
"3477","Drama","0.44"
"3477","Horror","0.16"
"3477","Music","0.04"
"3477","Musical","0.12"
"3477","Mystery","0.04"
"3477","Romance","0.24"
"3477","Thriller","0.04"
"3478","Adventure","0.5"
"3478","Comedy","0.5"
"3479","Comedy","0.5"
"3479","Short","0.5"
"3481","Animation","0.333333"
"3481","Drama","0.333333"
"3481","Short","1"
"3482","Action","0.1"
"3482","Comedy","0.2"
"3482","Crime","0.4"
"3482","Drama","0.5"
"3482","Horror","0.1"
"3482","Thriller","0.3"
"3483","Animation","1"
"3483","Short","1"
"3484","Drama","1"
"3485","Action","0.75"
"3485","Drama","0.5"
"3485","Short","0.25"
"3485","War","0.25"
"3486","Action","0.428571"
"3486","Adventure","0.142857"
"3486","Comedy","0.142857"
"3486","Drama","0.428571"
"3486","Romance","0.428571"
"3486","War","0.285714"
"3487","Comedy","0.333333"
"3487","Drama","0.666667"
"3487","Family","0.333333"
"3487","Musical","0.333333"
"3487","Romance","0.666667"
"3489","Romance","0.5"
"3489","Short","1"
"3492","Comedy","1"
"3492","Romance","1"
"3492","Short","1"
"3493","Documentary","0.333333"
"3493","Horror","0.666667"
"3493","Thriller","0.666667"
"3494","Comedy","1"
"3494","Drama","1"
"3494","Family","1"
"3494","Short","1"
"3495","Action","0.0625"
"3495","Comedy","0.625"
"3495","Crime","0.1875"
"3495","Drama","0.3125"
"3495","Fantasy","0.0625"
"3495","Horror","0.0625"
"3495","Mystery","0.125"
"3495","Sci-Fi","0.0625"
"3495","Western","0.125"
"3496","Comedy","0.125"
"3496","Drama","0.875"
"3496","Romance","0.125"
"3497","Documentary","0.5"
"3497","Drama","0.5"
"3498","Drama","1"
"3498","Short","1"
"3500","Documentary","0.25"
"3500","Musical","0.5"
"3500","Short","0.25"
"3502","Crime","0.5"
"3502","Mystery","0.5"
"3502","Thriller","1"
"3503","Comedy","1"
"3503","Short","0.875"
"3504","Documentary","1"
"3504","Short","1"
"3505","Action","0.25"
"3505","Comedy","0.5"
"3505","Crime","0.5"
"3506","Action","1"
"3506","Drama","0.5"
"3507","Animation","1"
"3507","Comedy","0.948905"
"3507","Crime","0.00729927"
"3507","Documentary","0.00729927"
"3507","Family","0.868613"
"3507","Music","0.0291971"
"3507","Musical","0.0218978"
"3507","Mystery","0.00729927"
"3507","Short","0.992701"
"3507","War","0.00729927"
"3507","Western","0.0291971"
"3508","Drama","1"
"3509","Comedy","1"
"3509","Short","0.5"
"3510","Animation","1"
"3510","Short","1"
"3511","Documentary","0.8"
"3511","Drama","0.2"
"3512","Comedy","1"
"3512","Drama","1"
"3512","Romance","1"
"3513","Drama","1"
"3514","Drama","1"
"3515","Action","1"
"3515","Animation","1"
"3515","Sci-Fi","1"
"3515","Short","0.5"
"3516","Documentary","0.5"
"3516","Short","0.5"
"3518","Action","0.8"
"3518","Crime","0.4"
"3518","Documentary","0.2"
"3518","Drama","0.4"
"3518","Horror","0.4"
"3518","Music","0.2"
"3518","Mystery","0.2"
"3518","Romance","0.2"
"3518","Short","0.4"
"3518","Thriller","0.2"
"3519","Action","0.16"
"3519","Adventure","0.04"
"3519","Comedy","0.32"
"3519","Crime","0.08"
"3519","Documentary","0.04"
"3519","Drama","0.56"
"3519","Family","0.12"
"3519","Musical","0.04"
"3519","Romance","0.16"
"3519","Short","0.04"
"3519","Thriller","0.04"
"3520","Comedy","1"
"3523","Documentary","0.5"
"3523","Drama","0.5"
"3524","Short","1"
"3525","Documentary","0.666667"
"3525","Music","0.666667"
"3525","Short","0.333333"
"3525","Thriller","0.166667"
"3526","Comedy","1"
"3527","Documentary","1"
"3528","Documentary","1"
"3529","Drama","1"
"3529","Short","1"
"3530","Adventure","0.166667"
"3530","Comedy","0.166667"
"3530","Crime","0.166667"
"3530","Drama","1"
"3530","Romance","0.166667"
"3530","Thriller","0.166667"
"3530","War","0.333333"
"3531","Animation","1"
"3531","Family","1"
"3531","Short","1"
"3532","Comedy","1"
"3532","Drama","1"
"3532","Romance","1"
"3532","Short","1"
"3533","Documentary","1"
"3533","Short","1"
"3534","Comedy","0.333333"
"3534","Drama","0.333333"
"3534","Musical","0.333333"
"3534","Romance","0.333333"
"3535","Musical","1"
"3535","Romance","1"
"3536","Drama","1"
"3538","Documentary","0.6"
"3538","Short","0.4"
"3539","Short","1"
"3540","Comedy","1"
"3541","Short","1"
"3542","Short","1"
"3543","Short","1"
"3544","Animation","1"
"3545","Animation","0.571429"
"3545","Comedy","0.428571"
"3545","Short","0.857143"
"3547","Animation","0.25"
"3547","Drama","0.25"
"3547","Family","0.25"
"3547","Fantasy","0.25"
"3547","Horror","0.25"
"3547","Sci-Fi","0.5"
"3548","Short","1"
"3548","Thriller","1"
"3549","Fantasy","1"
"3549","Short","1"
"3550","Comedy","0.36"
"3550","Crime","0.08"
"3550","Documentary","0.08"
"3550","Drama","0.32"
"3550","Family","0.28"
"3550","Romance","0.04"
"3550","Short","0.04"
"3551","Drama","1"
"3552","Comedy","1"
"3553","Comedy","0.25"
"3553","Documentary","0.25"
"3553","Drama","0.75"
"3555","Documentary","1"
"3555","Short","1"
"3559","Short","1"
"3559","Thriller","0.5"
"3562","Drama","1"
"3563","Short","1"
"3565","Drama","1"
"3566","Comedy","0.485714"
"3566","Crime","0.0285714"
"3566","Documentary","0.0571429"
"3566","Drama","0.428571"
"3566","Musical","0.114286"
"3566","Romance","0.0285714"
"3566","Short","0.0571429"
"3566","Thriller","0.0285714"
"3567","Music","1"
"3568","Adventure","0.210526"
"3568","Comedy","0.0526316"
"3568","Drama","0.684211"
"3568","Romance","0.421053"
"3568","War","0.210526"
"3569","Drama","1"
"3570","Drama","1"
"3571","Comedy","0.8"
"3571","Documentary","0.2"
"3571","Drama","0.2"
"3571","Short","0.2"
"3573","Drama","1"
"3573","Family","1"
"3573","Romance","1"
"3575","Crime","1"
"3577","Comedy","1"
"3577","Musical","1"
"3578","Documentary","1"
"3578","Short","0.5"
"3579","Adventure","0.5"
"3579","Crime","0.5"
"3580","Adventure","1"
"3580","Comedy","1"
"3580","Horror","1"
"3583","Adventure","0.0571429"
"3583","Comedy","0.628571"
"3583","Crime","0.1"
"3583","Drama","0.157143"
"3583","Fantasy","0.0285714"
"3583","Mystery","0.0142857"
"3583","Romance","0.0142857"
"3583","Sci-Fi","0.0142857"
"3583","Short","0.142857"
"3583","War","0.0857143"
"3584","Documentary","1"
"3584","Short","1"
"3586","Short","1"
"3587","Short","1"
"3589","Short","1"
"3590","Drama","0.5"
"3590","Short","0.25"
"3590","Thriller","0.25"
"3592","Documentary","0.666667"
"3592","Drama","0.333333"
"3593","Drama","0.0416667"
"3593","Short","1"
"3593","Western","0.0416667"
"3594","Comedy","0.333333"
"3594","Documentary","0.5"
"3594","Drama","0.166667"
"3594","Short","0.666667"
"3595","Animation","0.25"
"3595","Comedy","0.25"
"3595","Drama","0.25"
"3595","Horror","0.25"
"3595","Short","0.5"
"3596","Drama","0.5"
"3596","Romance","0.5"
"3597","Horror","1"
"3597","Short","1"
"3598","Documentary","1"
"3598","Short","0.5"
"3600","Action","1"
"3600","Animation","1"
"3600","Comedy","1"
"3601","Documentary","1"
"3601","Short","1"
"3602","Comedy","0.25"
"3602","Documentary","0.25"
"3602","Drama","0.5"
"3602","Sci-Fi","0.25"
"3602","Short","0.25"
"3607","Drama","1"
"3608","Drama","1"
"3609","Short","1"
"3610","Drama","0.5"
"3610","Short","1"
"3611","Drama","1"
"3611","Romance","1"
"3613","Drama","1"
"3614","Short","1"
"3616","Comedy","0.5"
"3616","Drama","0.5"
"3616","Romance","0.5"
"3616","Short","0.5"
"3617","Comedy","0.428571"
"3617","Drama","0.428571"
"3617","Romance","0.142857"
"3617","War","0.285714"
"3619","Drama","1"
"3621","Comedy","0.2"
"3621","Documentary","0.6"
"3621","Short","0.4"
"3621","War","0.4"
"3622","Drama","1"
"3623","Comedy","1"
"3624","Comedy","1"
"3626","Documentary","0.333333"
"3626","Sci-Fi","0.333333"
"3626","Short","0.666667"
"3627","Documentary","1"
"3629","Crime","0.25"
"3629","Drama","1"
"3631","Documentary","0.5"
"3631","Drama","0.5"
"3633","Animation","1"
"3633","Short","1"
"3636","Short","1"
"3637","Adventure","0.5"
"3637","Drama","1"
"3638","Family","1"
"3638","Short","1"
"3639","Drama","1"
"3643","Documentary","0.333333"
"3643","Short","0.666667"
"3644","Drama","1"
"3645","Short","1"
"3647","Comedy","0.333333"
"3647","Documentary","0.666667"
"3647","Short","1"
"3648","Short","1"
"3649","Adventure","1"
"3649","Family","1"
"3650","Adventure","0.125"
"3650","Animation","0.125"
"3650","Comedy","0.125"
"3650","Crime","0.125"
"3650","Documentary","0.375"
"3650","Drama","0.125"
"3650","Short","0.25"
"3650","War","0.125"
"3651","Comedy","0.333333"
"3651","Documentary","0.333333"
"3651","Drama","0.166667"
"3651","Horror","0.166667"
"3651","Short","0.5"
"3652","Documentary","1"
"3653","Documentary","1"
"3654","Documentary","1"
"3655","Action","1"
"3655","Drama","0.5"
"3656","Documentary","1"
"3656","Short","1"
"3657","Action","0.2"
"3657","Documentary","0.8"
"3657","Short","0.8"
"3659","Adventure","1"
"3660","Comedy","0.5"
"3660","Documentary","0.5"
"3661","Drama","0.5"
"3661","Musical","0.5"
"3663","Adventure","0.5"
"3663","Comedy","0.5"
"3663","Drama","0.5"
"3663","Family","0.5"
"3663","Fantasy","0.5"
"3664","Short","1"
"3665","Crime","1"
"3665","Short","1"
"3666","Action","0.416667"
"3666","Adventure","0.166667"
"3666","Crime","0.0833333"
"3666","Drama","0.5"
"3666","Horror","0.166667"
"3666","Mystery","0.0833333"
"3666","Sci-Fi","0.25"
"3666","Thriller","0.416667"
"3668","Short","1"
"3669","Documentary","1"
"3669","Short","1"
"3670","Documentary","1"
"3671","Crime","1"
"3671","Drama","1"
"3671","Short","1"
"3672","Animation","1"
"3674","Drama","0.666667"
"3674","Thriller","0.333333"
"3676","Comedy","0.166667"
"3676","Documentary","0.166667"
"3676","Drama","0.333333"
"3676","Thriller","0.333333"
"3677","Action","0.6"
"3677","Comedy","0.2"
"3677","Drama","0.4"
"3677","Family","0.4"
"3678","Documentary","1"
"3678","Short","1"
"3680","Drama","1"
"3681","Drama","1"
"3682","Comedy","1"
"3682","Short","1"
"3683","Horror","1"
"3683","Thriller","1"
"3684","Action","0.5"
"3684","Drama","1"
"3684","Musical","0.5"
"3686","Drama","1"
"3686","Musical","0.428571"
"3687","Drama","1"
"3687","Musical","0.333333"
"3688","Comedy","0.6"
"3688","Drama","1"
"3688","Musical","0.2"
"3689","Drama","1"
"3689","Musical","1"
"3690","Drama","1"
"3691","Documentary","1"
"3692","Short","1"
"3693","Romance","1"
"3694","Short","1"
"3695","Documentary","1"
"3695","Short","0.0714286"
"3696","Drama","1"
"3696","Romance","1"
"3696","Short","1"
"3697","Documentary","0.5"
"3697","Short","0.5"
"3698","Drama","1"
"3699","Action","0.555556"
"3699","Adventure","0.111111"
"3699","Comedy","0.444444"
"3699","Crime","0.111111"
"3699","Drama","0.666667"
"3699","Family","0.555556"
"3699","Musical","0.111111"
"3699","Romance","0.111111"
"3700","Drama","1"
"3701","Comedy","0.4"
"3701","Drama","0.6"
"3701","War","0.2"
"3702","Documentary","1"
"3704","Drama","0.6"
"3704","Horror","0.2"
"3704","Romance","0.6"
"3705","Action","0.5"
"3705","Comedy","1"
"3705","Drama","0.5"
"3705","Romance","1"
"3706","Documentary","0.333333"
"3706","Drama","0.25"
"3706","Short","0.583333"
"3707","Drama","1"
"3709","Comedy","0.0769231"
"3709","Documentary","0.384615"
"3709","Drama","0.230769"
"3709","Short","0.769231"
"3711","Drama","1"
"3712","Drama","1"
"3713","Adventure","0.2"
"3713","Comedy","0.4"
"3713","Drama","0.4"
"3713","Family","0.2"
"3714","Animation","1"
"3714","Family","1"
"3714","Short","1"
"3715","Drama","0.75"
"3715","Sci-Fi","0.25"
"3715","Short","0.25"
"3716","Action","0.5"
"3716","Drama","0.5"
"3717","Crime","1"
"3717","Drama","1"
"3721","Comedy","0.4"
"3721","Drama","0.2"
"3721","Romance","0.2"
"3721","Short","0.6"
"3722","Animation","0.8"
"3722","Crime","0.2"
"3722","Horror","0.2"
"3722","Short","1"
"3724","Documentary","1"
"3726","Crime","0.25"
"3726","Documentary","0.125"
"3726","Drama","0.75"
"3728","Documentary","1"
"3730","Drama","1"
"3731","Crime","0.142857"
"3731","Documentary","0.714286"
"3731","Drama","0.285714"
"3731","Short","0.142857"
"3732","Comedy","0.214286"
"3732","Documentary","0.285714"
"3732","Drama","0.428571"
"3732","Short","0.357143"
"3733","Drama","1"
"3733","Romance","0.666667"
"3734","Documentary","0.5"
"3734","Short","0.5"
"3735","Adventure","1"
"3735","Animation","1"
